sentID.BTEC,split,lang,sent
17273,corpus-6-dev,RAB,وقتاش غادي تبدا الأوبيرا؟
17276,corpus-6-train,RAB,هادا النموذج الجديد ديالنا. سميناه كمبيوتر الحلم.
17280,corpus-6-test-corpus-26-train,RAB,شناهوا المضمون؟
17284,corpus-6-train,RAB,بغيت نجرب طبق خاص بهاد ميناء الصيد.
17287,corpus-6-dev,RAB,واش تقدر تحجز ليا بلاصة؟
17288,corpus-6-train,RAB,يمكن ليك تخلص المياتاين دولار بالين الياباني.
17290,corpus-6-train,RAB,عافاك اعطيني فيلم دخمسو و تلاتين مليمتر، ستة و تلاتين صورة، مية ايه اس ايه و فيلم اخر دخمس وتلاتين مليمتر، عشرين صورة، ربعمية ايه اس ايه.
17292,corpus-6-train,RAB,الحادثة كرفسات حركة المرور.
17293,corpus-6-train,RAB,اشمن شطر ديال الثمن عندك فالراس؟
17294,corpus-6-train,RAB,واش تقدر تصيفط هاد الطرد لليابان بالبريد البحري؟
17295,corpus-6-test-corpus-26-train,RAB,واش كاينين شي بلايص عليهم الاقبال فالمنطقة؟
17297,corpus-6-train,RAB,مزيان. دور على يمينك فالقنت جاي. غادي تلقاه مباشرة قدامك.
17298,corpus-6-train,RAB,بغيت نحجز غرفة أوطيل فالمدينة.
17301,corpus-6-train,RAB,لخمسة أيام.
17302,corpus-6-train,RAB,التريكو الأحمر للي شريتو السيمانة الفايتة ماجاش معايا. واش نقدر نبدلو بلون اخر؟
17303,corpus-6-train,RAB,فين كاين أقرب حمام لهنا؟
17304,corpus-6-dev,RAB,فين بلاصتي؟
17305,corpus-6-train,RAB,مزيان، إذن تلاتة دالافلام غادي يجيو بتسعود دولار و سبعة و سبعين سنت.
17306,corpus-6-train,RAB,شنو وقعلي؟
17308,corpus-6-train,RAB,أنا أسف، ماعندكش الحق.
17309,corpus-6-dev,RAB,نعم، أسيدي. هاهوا.
17310,corpus-6-train,RAB,واش تقدر تحضي ليا هاد البلاصة؟
17311,corpus-6-test-corpus-26-train,RAB,اعطيني الصرف، عافاك.
17312,corpus-6-train,RAB,واش كاين شي مأثر قديمة؟
17313,corpus-6-test-corpus-26-train,RAB,مزيان. غانحاول باش يكونو الصيكان ديالك هنا.
17314,corpus-6-train,RAB,"إلا قلت غير ""الماء"" واش ماغايجيبوش ليك الماء المعدني؟"
17315,corpus-6-test-corpus-26-train,RAB,هادا الاختصاص ديالنا، سول دوفر مشوي.
17316,corpus-6-train,RAB,ماكانحسش بالتقية، بالحق ماعندي شاهية.
17317,corpus-6-train,RAB,فين؟
17320,corpus-6-train,RAB,فين كاين أقرب مكتب بريد؟
17321,corpus-6-train,RAB,ضيعت ساروت الغرفة ديالي، واش جابوه لهنا؟
17322,corpus-6-train,RAB,واش كاين شي مرشد مايهضر باليابانية؟
17323,corpus-6-train,RAB,لميامي، عافاك.
17324,corpus-6-train,RAB,راه تكرفيسة باش تشد الفيزا.
17325,corpus-6-dev,RAB,الأعمال كانت اليوم مزيانة، ياك؟
17326,corpus-6-train,RAB,واش ترسملي واحد الخريطة؟
17329,corpus-6-train,RAB,بغيت أقرب طاولة، عافاك.
17330,corpus-6-train,RAB,فين شباك التذاكر؟
17331,corpus-6-train,RAB,واش عندك شي حاجة ماصغر؟
17332,corpus-6-train,RAB,واخا. اشمن نوع ديال الفواكه بغيتي؟ عندنا البرتقال، التوت و العنب.
17333,corpus-6-train,RAB,بغيت ناخد شي قهوة بلا كافيين.
17334,corpus-6-train,RAB,واش يمكن لي نهز معايا صاك من هاد الحجم؟
17335,corpus-6-train,RAB,بغيت بيرمانونت مجهد.
17336,corpus-6-train,RAB,مايمكنليش نشد هاد الرقم.
17339,corpus-6-test-corpus-26-train,RAB,غادي نبقاو.
17340,corpus-6-train,RAB,أنا مقلق، بالحق ماكايعجبنيش نتخاصم مع الناس.
17341,corpus-6-train,RAB,فين نيمكن لي نلقى الليموزين للي توصلني لأوطيل الساميت؟
17343,corpus-6-train,RAB,لا، حنا دابا فوسط الاعصار. قريب عاود غادي تبدا الشتا و الرياح القوية.
17344,corpus-6-train,RAB,كيفاش يمكن لي نشوف برامج التلفازة دلكابل؟
17345,corpus-6-train,RAB,واش اخمسطاش أو لا اسطاش ماي؟
17349,corpus-6-train,RAB,عندي بطاقات الاتمان و مياتاين دولار فبزطامي.
17350,corpus-6-test-corpus-26-train,RAB,تعرضت للاعتداء.
17353,corpus-6-train,RAB,بغيت نشري صندوق جديد للنضاضر.
17356,corpus-6-test-corpus-26-train,RAB,مزيان. واش خاصني ندير الخلاصة؟
17358,corpus-6-train,RAB,كاتعرف شي أوطيل زوين؟
17359,corpus-6-train,RAB,هو راه أستاذ فالجامعة إي.
17361,corpus-6-train,RAB,محتاج للحمال، عافاك.
17362,corpus-6-train,RAB,حتى لإمتى غادي يبقى حال اليوم؟
17366,corpus-6-train,RAB,واش يمكن ليك تأكد حجز الرحلة ديال اطناش أكتوبر؟
17368,corpus-6-train,RAB,هادشي بالضبط للي خاصني.
17372,corpus-6-train,RAB,خد ليك خمسة دولار.
17373,corpus-6-train,RAB,البيسبول مشهور بزاف.
17374,corpus-6-train,RAB,بغيت نشري شي فاكهة. شنو للي مزيانة دابا؟
17376,corpus-6-train,RAB,واش كيقدموا النبيذ زوين فالمطعم؟
17381,corpus-6-test-corpus-26-dev,RAB,غادي نتشاركوا.
17383,corpus-6-train,RAB,ماعندكش شي حاجة ما كبر؟
17385,corpus-6-train,RAB,فين كاين مستودع الخاص بطوبيسات غريهاوند؟
17386,corpus-6-train,RAB,اسمح لي. واش كاين سي محل شامل قريب من هنا؟
17388,corpus-6-train,RAB,نعم، فنظري. اليابانيين كيقيموا التجربة و الحكمة ديالهم بالأخص فمجال الإدارة و التدبير.
17391,corpus-6-train,RAB,المطعم كاين لهيه.
17392,corpus-6-train,RAB,كان رقم غالط.
17393,corpus-6-train,RAB,عندنا شي سلطعون زوين اليوم.
17394,corpus-6-test-corpus-26-train,RAB,ماعندناش دابا هاد النوع بالذات. غادي نتحقق من الخزين ديالنا. اتسنى دقيقة، عافاك.
17395,corpus-6-dev,RAB,واش ممكن ناخد صورة لهاد البناية؟
17396,corpus-6-train,RAB,صرف هاد الورقة النقدية لصرف صغير.
17398,corpus-6-test-corpus-26-train,RAB,سكوتش مع ماء، عافاك.
17399,corpus-6-test-corpus-26-train,RAB,هادشي باين مزيان. شحال كايسوى؟
17400,corpus-6-train,RAB,واش كاين شي واحد كايهضر بالانجليزية هنا؟
17402,corpus-6-train,RAB,اسميتي ميوكي كاتو، و أنا صاحب ماري منين كانت كاتقرا فاليابان. واش ماري هنا؟
17405,corpus-6-train,RAB,على شحال من ميل من هنا؟
17408,corpus-6-train,RAB,اسمح لي، كيفاش يمكن لي نوصل للمحطة؟
17409,corpus-6-train,RAB,فين و وقتاش غادي ترجع؟
17410,corpus-6-train,RAB,راه مهرس.
17411,corpus-6-train,RAB,أنا بخير، شكرا لك.
17412,corpus-6-train,RAB,أنا عضو فالمجموعة ديال الرحلة إيه.
17413,corpus-6-train,RAB,الرقم هو زيرو تلاتة تلاتة خمسة واحد ستة تسعود واحد.
17414,corpus-6-test-corpus-26-train,RAB,ادي هاد الوصفة للصيدلية. تما تلقى الدوا.
17419,corpus-6-train,RAB,تقدر توريني هاد الخاتم؟
17421,corpus-6-train,RAB,القياس كبير بزاف عليا. واش عندك هادا فقياس أصغر؟
17423,corpus-6-train,RAB,واش يمكن ليك تقصر ليا لكمام دهاد القميص، عافاك؟
17424,corpus-6-train,RAB,واش كاين شي خطأ؟
17429,corpus-6-train,RAB,اعطيني جوج قراعي دالويسكي و وحدة دبراندلي، عافاك.
17431,corpus-6-train,RAB,عندي الحساسية من حبوب اللقاح.
17432,corpus-6-dev,RAB,واش هاد الراديو ترزيستور هدية؟
17433,corpus-6-dev,RAB,من دابا سيمانة، غادي نرجع لليابان.
17434,corpus-6-train,RAB,خاصك دير تسعود و واحد فالأول و رمز المنطقة، عاد رقم التليفون.
17438,corpus-6-test-corpus-26-train,RAB,اطلبت داك الشي .
17439,corpus-6-train,RAB,أتاي بالحليب.
17442,corpus-6-train,RAB,غير قصة شعر، عافاك.
17443,corpus-6-dev,RAB,واش كاتببيع المواد للي معفية من الضرائب فالطيارة؟
17444,corpus-6-train,RAB,علاش هاد الشي كايوقع؟
17445,corpus-6-train,RAB,يمكن لي نسولك على اسميتك؟
17447,corpus-6-train,RAB,واش كاين شي محل كايدير التخفيض هنا؟
17448,corpus-6-train,RAB,كرشي كتضرني.
17449,corpus-6-train,RAB,بالحق علاش؟
17453,corpus-6-test-corpus-26-train,RAB,نعم، يمكن ليك توقف فأي محطة مابين هنا و شيكاغو.
17454,corpus-6-train,RAB,واش هاد القطار غادي نيشان لشيكاغو؟
17457,corpus-6-train,RAB,ظنيت باللي غادي نمشيو للبحر من بعد زوال اليوم.
17458,corpus-6-dev,RAB,فينا كاين أقرب مكتب بريد؟
17459,corpus-6-dev,RAB,اسمح لي. انت السيد سميت، كانظن؟
17460,corpus-6-test-corpus-26-train,RAB,فين يمكن لي نشري شي هدايا تذكارية؟
17465,corpus-6-train,RAB,رها كاميرا.
17466,corpus-6-train,RAB,ماكانظنش غايكون عندي الوقت نزور حديقة الحيوان فهاد الرحلة. شكرا ليك على الاقتراح على كل حال.
17468,corpus-6-train,RAB,تلفات ليا العدسة الاصقة ديالي هنا. تقدار تقلب معايا؟
17470,corpus-6-train,RAB,غادي نجول فجميع أنحاء أمريكا ونقيم فبزاف دالأوطيلات، موتيلات، و منازل خاصة، إلا كان عندي الزهر.
17472,corpus-6-train,RAB,محتاج لبولة الضو جديدة.
17473,corpus-6-train,RAB,يمكن لينا نكملو التعديلات من دابا لغدا مع التلاتة من بعد الزوال. واش هادشي غادي يناسبك؟
17474,corpus-6-train,RAB,واش كاينة شي محطة ميترو قريبة؟
17475,corpus-6-test-corpus-26-train,RAB,هادشي غالي بزاف. مانقدرش نشريه.
17476,corpus-6-train,RAB,فين جا الحي التجاري فهاد المدينة؟
17478,corpus-6-train,RAB,كانظن باللي راك غلطتي فالحساب.
17480,corpus-6-train,RAB,واش يمكن لي نبدل الطاولة ديالي؟
17482,corpus-6-test-corpus-26-train,RAB,يمكن لي نحصل على الرقم ديال إي بي سي أند كومباني فشيكاغو، عافاك.
17483,corpus-6-train,RAB,احجزت فرحلة الطياران ديالك جوج زيرو سبعة للي غاتمشي غدا مع السبعة و خمسين دقيقة ديال العشية لنيويورك.
17488,corpus-6-test-corpus-26-test,RAB,فين كاينة الكاتدرالية؟
17489,corpus-6-train,RAB,ضاع ليا ساروت الغرفة.
17491,corpus-6-dev,RAB,ربعة ديال عشرين، واحد ديال عشرة و الباقي بأوراق نقدية ديال دولار واحد.
17492,corpus-6-train,RAB,كانضن باللي هاد التوصيل غالط. واش يمكن ليك تتحقق منو، عافاك؟
17493,corpus-6-dev,RAB,عندي سبعميات دولار على شكل شيكات سياحية و تلتمية دولار نقدا.
17494,corpus-6-train,RAB,هادا عشب بحري ميبس. كانسميوه ياكينوري.
17496,corpus-6-test-corpus-26-train,RAB,كيفاش بغيتي تاخد البيض؟
17497,corpus-6-train,RAB,تقريبا خمسطاش دقيقة على الرجلين. يمكن ليك تمشي ليه بالميترو. غادي يكون أسرع.
17500,corpus-6-train,RAB,قياس عادي، عافاك.
17502,corpus-6-train,RAB,ماعنديش فلوس كافيين هاد النهار.
17503,corpus-6-train,RAB,عدد الناس المتقدمين فالسن كايتزاد باستمرار.
17504,corpus-6-test-corpus-26-train,RAB,راه غير حدا هاد البناية.
17505,corpus-6-dev,RAB,بغيت نعاود نأكد رحلة الرجوع ديالي لطوكيو لارباع جاي.
17507,corpus-6-train,RAB,واش كاين شي ملعب التنس هنا؟
17509,corpus-6-train,RAB,خاصك تستنى. واش تبغي تستنى؟
17513,corpus-6-train,RAB,واش كادير جولة كل نهار؟
17515,corpus-6-train,RAB,كبف غادي يكون الجو غدا؟
17517,corpus-6-train,RAB,شي حلوى أو لا مسكة، عافاك.
17518,corpus-6-train,RAB,واش عندنا الوقت نمشيو للمرحاض قبل الإقلاع؟
17519,corpus-6-train,RAB,واش معاه ساروتو؟
17520,corpus-6-train,RAB,محتاج لواحد درامامين.
17522,corpus-6-train,RAB,أوه، نعم. عندي . كانحماق عليه.
17523,corpus-6-train,RAB,اعجبني بزاف، بالحق التصميم ديالو ماعجبنيش.
17524,corpus-6-train,RAB,أنا ممتن يكون عندي صديق بحال .
17526,corpus-6-test-corpus-26-train,RAB,لا، كانضن نساو يجيبو لينا واحد.
17527,corpus-6-train,RAB,عافاك اجلس. شنو المشكل؟
17529,corpus-6-train,RAB,مامتأكدش بالحق غادي نقول ليها باللي راك اتصلتي.
17530,corpus-6-train,RAB,تقدر تجيب ليا بطانية؟
17531,corpus-6-train,RAB,واش كاتبيع تقاشر غلاض؟
17533,corpus-6-dev,RAB,وقتاش كايمشي أخر طوبيس؟
17534,corpus-6-train,RAB,واخا. هاداك و واحد جين و تونيك.
17535,corpus-6-train,RAB,كاينة تلفازة؟
17537,corpus-6-test-corpus-26-train,RAB,واخا. تم التأكيد. يمكن لينا ناخدوا رقم تلفون ديالك، إلا احتاجنا نتصلوا بيك؟
